businessDate,sectorName,turnOverValues,turnOverVolume,totalTransaction,business_date
2025-09-23,Others,631664750.6,570085,5471,2025-09-23
2025-09-23,Promoter Share,29872207.5,133002,338,2025-09-23
2025-09-23,Tradings,25391105.9,4837,150,2025-09-23
1970-01-01,Preference Share,0.0,0,0,2025-09-24
2025-09-24,Commercial Banks,359107916.5,1309351,6566,2025-09-24
2025-09-24,Corporate Debenture,2216314.5,1967,45,2025-09-24
2025-09-24,Development Banks,433749977.2,747892,3522,2025-09-24
2025-09-24,Finance,64252982.1,120022,1182,2025-09-24
2025-09-24,Hotels And Tourism,64141379.3,90352,608,2025-09-24
2025-09-24,Hydro Power,1661793609.4,3932520,20006,2025-09-24
2025-09-24,Investment,346536415.8,515846,2320,2025-09-24
2025-09-24,Life Insurance,120283797.5,227207,2585,2025-09-24
2025-09-24,Manufacturing And Processing,277920107.0,344199,2376,2025-09-24
2025-09-24,Microfinance,259348990.4,260272,2954,2025-09-24
2025-09-24,Mutual Fund,7252187.98,765600,548,2025-09-24
2025-09-24,Non Life Insurance,73405746.9,118018,1273,2025-09-24
2025-09-24,Others,369749550.8,363463,3512,2025-09-24
2025-09-24,Promoter Share,72323394.9,609169,230,2025-09-24
2025-09-24,Tradings,10816047.8,2064,94,2025-09-24
1970-01-01,Preference Share,0.0,0,0,2025-09-25
2025-09-25,Commercial Banks,246205357.1,932739,5179,2025-09-25
2025-09-25,Corporate Debenture,11313031.3,10007,138,2025-09-25
2025-09-25,Development Banks,298238223.0,525575,2714,2025-09-25
2025-09-25,Finance,59040436.2,110688,876,2025-09-25
2025-09-25,Hotels And Tourism,96244574.9,141913,860,2025-09-25
2025-09-25,Hydro Power,1304278248.8,3215066,15321,2025-09-25
2025-09-25,Investment,182639106.8,305592,1430,2025-09-25
2025-09-25,Life Insurance,83375595.5,156088,1817,2025-09-25
2025-09-25,Manufacturing And Processing,163291157.4,204342,1663,2025-09-25
2025-09-25,Microfinance,204965659.6,190301,2477,2025-09-25
2025-09-25,Mutual Fund,14488992.08,1465017,499,2025-09-25
2025-09-25,Non Life Insurance,93127410.3,149569,1282,2025-09-25
2025-09-25,Others,461360411.8,400943,3012,2025-09-25
2025-09-25,Promoter Share,31352271.3,143415,189,2025-09-25
2025-09-25,Tradings,7887380.0,1493,61,2025-09-25
1970-01-01,Preference Share,0.0,0,0,2025-09-28
2025-09-28,Commercial Banks,224862097.0,840491,5167,2025-09-28
2025-09-28,Corporate Debenture,79354448.0,77702,43,2025-09-28
2025-09-28,Development Banks,187816022.9,342182,1835,2025-09-28
2025-09-28,Finance,50640471.8,93006,775,2025-09-28
2025-09-28,Hotels And Tourism,37834463.5,51452,451,2025-09-28
2025-09-28,Hydro Power,1304317430.6,3122418,21094,2025-09-28
2025-09-28,Investment,164801762.6,287613,1235,2025-09-28
2025-09-28,Life Insurance,95849391.4,185158,1777,2025-09-28
2025-09-28,Manufacturing And Processing,178111821.4,223343,1484,2025-09-28
2025-09-28,Microfinance,195463706.9,176762,2157,2025-09-28
2025-09-28,Mutual Fund,10124311.34,1023640,462,2025-09-28
2025-09-28,Non Life Insurance,64229992.9,105232,975,2025-09-28
2025-09-28,Others,221233992.2,221069,2137,2025-09-28
2025-09-28,Promoter Share,113646287.0,759356,187,2025-09-28
2025-09-28,Tradings,5911891.0,1131,56,2025-09-28
1970-01-01,Corporate Debenture,0,0,0,2025-09-29
1970-01-01,Preference Share,0,0,0,2025-09-29
1970-01-01,Promoter Share,0,0,0,2025-09-29
1970-01-01,Corporate Debenture,0,0,0,2025-09-30
1970-01-01,Preference Share,0,0,0,2025-09-30
1970-01-01,Promoter Share,0,0,0,2025-09-30
1970-01-01,Corporate Debenture,0,0,0,2025-10-01
1970-01-01,Preference Share,0,0,0,2025-10-01
1970-01-01,Promoter Share,0,0,0,2025-10-01
1970-01-01,Corporate Debenture,0,0,0,2025-10-02
1970-01-01,Preference Share,0,0,0,2025-10-02
1970-01-01,Promoter Share,0,0,0,2025-10-02
1970-01-01,Corporate Debenture,0,0,0,2025-10-05
1970-01-01,Preference Share,0,0,0,2025-10-05
1970-01-01,Promoter Share,0,0,0,2025-10-05
1970-01-01,Corporate Debenture,0,0,0,2025-10-06
1970-01-01,Preference Share,0,0,0,2025-10-06
1970-01-01,Promoter Share,0,0,0,2025-10-06
1970-01-01,Preference Share,0.0,0,0,2025-10-07
2025-10-07,Commercial Banks,484845464.6,1782183,7201,2025-10-07
2025-10-07,Corporate Debenture,19629720.2,17100,229,2025-10-07
2025-10-07,Development Banks,296252141.0,560349,2940,2025-10-07
2025-10-07,Finance,88452005.1,158215,1334,2025-10-07
2025-10-07,Hotels And Tourism,69599957.1,99914,754,2025-10-07
2025-10-07,Hydro Power,2097933557.6,4877290,25832,2025-10-07
2025-10-07,Investment,295989987.6,441194,2150,2025-10-07
2025-10-07,Life Insurance,116851433.1,230122,2646,2025-10-07
2025-10-07,Manufacturing And Processing,289595759.4,379291,2698,2025-10-07
2025-10-07,Microfinance,302120002.4,299786,3183,2025-10-07
2025-10-07,Mutual Fund,5256765.56,560450,494,2025-10-07
2025-10-07,Non Life Insurance,96396749.0,154178,1529,2025-10-07
2025-10-07,Others,376913124.8,379976,3937,2025-10-07
2025-10-07,Promoter Share,75124647.1,402565,411,2025-10-07
2025-10-07,Tradings,11013973.0,2128,76,2025-10-07
1970-01-01,Preference Share,0.0,0,0,2025-10-08
2025-10-08,Commercial Banks,513237582.4,1861300,8244,2025-10-08
2025-10-08,Corporate Debenture,6605290.0,5889,108,2025-10-08
2025-10-08,Development Banks,458191281.2,916007,3824,2025-10-08
2025-10-08,Finance,117507202.2,229764,2049,2025-10-08
2025-10-08,Hotels And Tourism,66759915.6,106741,825,2025-10-08
2025-10-08,Hydro Power,2404393045.7,6045240,26958,2025-10-08
2025-10-08,Investment,472259697.6,666670,3338,2025-10-08
2025-10-08,Life Insurance,156684424.5,310151,3314,2025-10-08
2025-10-08,Manufacturing And Processing,349697544.8,453103,2966,2025-10-08
2025-10-08,Microfinance,344650427.7,349862,4029,2025-10-08
2025-10-08,Mutual Fund,9798375.22,1025182,510,2025-10-08
2025-10-08,Non Life Insurance,127047558.0,215784,2017,2025-10-08
2025-10-08,Others,496716871.4,512171,4581,2025-10-08
2025-10-08,Promoter Share,222180285.5,1047436,578,2025-10-08
2025-10-08,Tradings,12186128.5,2401,99,2025-10-08
1970-01-01,Preference Share,0.0,0,0,2025-10-09
2025-10-09,Commercial Banks,565867348.7,1870723,8192,2025-10-09
2025-10-09,Corporate Debenture,4167579.5,3748,51,2025-10-09
2025-10-09,Development Banks,514402271.6,964453,4083,2025-10-09
2025-10-09,Finance,100806182.1,191386,1652,2025-10-09
